"","stationcode","objectid","originalid","toxbatchrecordid","sampledate","fieldreplicate","fieldsampleid","labsampleid","sampletypecode","matrixname","methodname","testduration","organismname","toxbatch","toxtestcomments","treatment","concentration","unittreatment","dilution","toxpointmethod","analytename","fractionname","wqsource","timepoint","unitanalytename","repcount","mean","stddev","statisticalmethod","alphavalue","probability","msd","evalthreshold","sigeffect","testqacode","labagencycode","toxsummarycomments","submissionid","lastchangedate","projectcode","record_origin","origin_lastupdatedate","record_publish","globalid","created_user","created_date","last_edited_user","last_edited_date","login_agency","login_email","login_owner","login_year","login_project","ceden_publish","masterid","latitude","longitude","huc","county","smcshed"
"218","ME-VR2",2996,4755,777,2014-05-19,1,"ME-VR2","VCF0514.212c","Grab","samplewater","EPA 821/R-02-013","7 days","CeDu","ABCL_VCF0514.212cer_W_TOX",NA,"None",-88,"None",100,"None","Survival","None","Not Applicable","Day 7","%",10,100,0,"Fisher",0.05,1,20,80,"NSG","None","ABCL",NA,5078,2014-11-05 07:40:52,NA,"SMC",2019-01-23 00:00:00,"true","{4285AE6B-AE1A-4C4C-A697-F8F3EF8FBD32}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ME-VR2",34.34584,-119.29948,402,"Ventura","Ventura"
"219","ME-VR2",3142,4901,836,2015-06-11,1,"ME-VR2","VCF0615.123cer","Grab","samplewater","EPA 821/R-02-013","7 days","CeDu","ABCL_VCF0615.123cer_W_TOX",NA,"None",-88,"None",100,"None","Survival","None","Not Applicable","Day 7","%",10,100,0,"Fisher",0.05,1,20,80,"NSG","None","ABCL",NA,5089,2015-10-13 12:31:02,NA,"SMC",2019-01-23 00:00:00,"true","{127E7572-C3C0-412F-AAA0-2695D567EF3E}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ME-VR2",34.34584,-119.29948,402,"Ventura","Ventura"
"220","ME-VR2",2012,3560,620,2012-06-20,1,"ME-VR2","VCF0612.214c","Grab","samplewater","EPA 821/R-02-013","7 days","CeDu","ABCL_VCF0612.214cer_W_TOX",NA,"None",-88,"None",100,"None","Young/Female","None","Not applicable","Day 7","Num/Rep",10,27,5.637,"T-test",0.05,0.745,20,20.32,"NSG","None","ABCL",NA,5040,2012-10-31 11:06:03,NA,"SMC",2019-01-23 00:00:00,"true","{37C2D7E4-633E-49DE-9A43-05E0199FF4EE}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ME-VR2",34.34584,-119.29948,402,"Ventura","Ventura"
"221","ME-VR2",869,2267,319,2010-07-07,1,"ME-VR2","VCF0710036c","Grab","samplewater","EPA 821/R-02-013","7 days","CeDu","ABCL_VCF0710036cer_W_TOX","","None",0,"None",100,"None","Young/female","None","Not Applicable","Day 7","Num/Rep",10,15.5,1.65,"T-test",0.05,0.599,2,80,"NSG","None","ABCL","",4651,2011-02-24 08:58:07,NA,"SMC",2019-01-23 00:00:00,"true","{7DA81DAB-C61C-4F22-A4F6-3F0E1EBD91D1}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ME-VR2",34.34584,-119.29948,402,"Ventura","Ventura"
"222","ME-VR2",2010,3558,620,2012-06-20,1,"ME-VR2","VCF0612.214c","Grab","samplewater","EPA 821/R-02-013","7 days","CeDu","ABCL_VCF0612.214cer_W_TOX",NA,"None",-88,"None",100,"None","Survival","None","Not applicable","Day 7","%",10,100,0,"Fisher",0.05,1,20,80,"NSG","None","ABCL",NA,5040,2012-10-31 11:06:03,NA,"SMC",2019-01-23 00:00:00,"true","{A736C669-7EBC-4180-8A43-B3291AC1A6CC}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ME-VR2",34.34584,-119.29948,402,"Ventura","Ventura"
"223","ME-VR2",2211,3953,703,2013-06-24,1,"ME-VR2","VCF0613.179c","Grab","samplewater","EPA 821/R-02-013","7 days","CeDu","ABCL_VCF0613.179cer_W_TOX",NA,"None",-88,"None",100,"None","Young/Female","None","Not applicable","Day 7","Num/rep",10,27.6,7.905,"T-test",0.05,0.806,20,80,"NSG","None","ABCL",NA,5052,2013-11-21 12:41:41,NA,"SMC",2019-01-23 00:00:00,"true","{288723D0-6938-47E0-945F-D26103B1D434}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ME-VR2",34.34584,-119.29948,402,"Ventura","Ventura"
"224","ME-VR2",3445,5204,880,2016-07-19,1,"ME-VR2","VCF0716.162hy23","Grab","sediment","EPA 600/R-99-064","10 days","HyAz","ABCL_VCF0716.162hy23_W_TOX",NA,"None",-88,"None",100,"None","Survival","None","Not Applicable","Day 10","%",4,100,0,"Mann-U",0.05,1,20,80,"NSG","None","ABCL",NA,5107,2016-11-17 08:18:13,NA,"SMC",2019-01-23 00:00:00,"true","{B63CD97E-4E9C-49E0-A224-C3E2A56D4262}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ME-VR2",34.34584,-119.29948,402,"Ventura","Ventura"
"225","ME-VR2",3618,5377,933,2018-06-14,1,"ME-VR2","VCF0618.142hya","Grab","sediment","EPA 600/R-99-064","10 days","HyAz","ABCL_VCF0618.142hya_W_TOX",NA,"None",-88,"None",100,"None","Survival","None","Not Applicable","Day 10","%",4,92.5,9.574,"T-test",0.05,0.5,20,80,"NSG","None","ABCL",NA,5122,2018-11-07 13:21:31,NA,"SMC",2019-01-23 00:00:00,"true","{83E82019-26BF-4FC1-BE71-C7478BA521AB}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ME-VR2",34.34584,-119.29948,402,"Ventura","Ventura"
"226","ME-VR2",2209,3951,703,2013-06-24,1,"ME-VR2","VCF0613.179c","Grab","samplewater","EPA 821/R-02-013","7 days","CeDu","ABCL_VCF0613.179cer_W_TOX",NA,"None",-88,"None",100,"None","Survival","None","Not applicable","Day 7","%",10,90,31.62,"Fisher",0.05,0.5,20,80,"NSG","None","ABCL",NA,5052,2013-11-21 12:41:41,NA,"SMC",2019-01-23 00:00:00,"true","{DB59A78B-A995-4B40-A516-8110907FD520}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ME-VR2",34.34584,-119.29948,402,"Ventura","Ventura"
"227","ME-VR2",3439,5198,884,2016-07-19,1,"ME-VR2","VCF0716.162chir","Grab","sediment","EPA 600/R-99-064","10 days","ChTe","ABCL_VCF0716.162chir_W_TOX",NA,"None",-88,"None",100,"None","Biomass (wt/orig indiv)","None","Not Applicable","Day 10","mg/ind",5,0.0724,0.00051,"T-test",0.05,0.252,20,80,"NSG","None","ABCL",NA,5107,2016-11-17 08:18:13,NA,"SMC",2019-01-23 00:00:00,"true","{22E4BDF9-B309-4538-A316-B132D2789EEE}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ME-VR2",34.34584,-119.29948,402,"Ventura","Ventura"
"228","ME-VR2",1266,2664,494,2011-07-06,1,"ME-VR2","VCF0711022c","Grab","Samplewater","EPA 821/R-02-013","7 days","CeDu","ABCL_VCF0711022cer_W_TOX",NA,"None",-88,"None",100,"None","Young/Female","None","Not applicable","Day 7","Num/rep",10,24.7,3.401,"T-test",0.05,0.518,3.685,80,"NSG","None","ABCL",NA,33,2011-10-14 14:51:50,NA,"SMC",2019-01-23 00:00:00,"true","{7CCD6ECC-82E1-453C-B3A5-9E9FB924AC87}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ME-VR2",34.34584,-119.29948,402,"Ventura","Ventura"
"229","SGLT506",318,894,128,2009-06-17,1,"","SGR0609213cer","Grab","samplewater","EPA 821/R-02-013","7 days","CeDu","ABCL_SGR0609213_W_TOX","","None",0,"None",100,"None","Survival","None","Not Applicable","Day 7","%",10,100,0,"Fisher",0.05,1,-88,80,"NSG","None","ABCL","",3727,2010-07-23 10:01:32,NA,"SMC",2019-01-23 00:00:00,"true","{6865464F-37FE-4D18-B42A-C932B2BC1D50}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SGLT506",34.06173,-117.99129,405,"Los Angeles","San Gabriel"
"230","SGLT506",1164,2562,469,2011-06-30,1,"SGLT506","SGR0711002c","Grab","Samplewater","EPA 821/R-02-013","7 days","CeDu","ABCL_SGR0711002cer_W_TOX",NA,"None",-88,"None",100,"None","Survival","None","Not applicable","Day 7","%",10,100,0,"Fisher",0.05,1,-88,80,"NSG","None","ABCL",NA,33,2011-10-14 14:51:50,NA,"SMC",2019-01-23 00:00:00,"true","{DCD38B19-590F-4D38-B5DF-D65F2037D4C2}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SGLT506",34.06173,-117.99129,405,"Los Angeles","San Gabriel"
"231","SGLT506",1166,2564,469,2011-06-30,1,"SGLT506","SGR0711002c","Grab","Samplewater","EPA 821/R-02-013","7 days","CeDu","ABCL_SGR0711002cer_W_TOX",NA,"None",-88,"None",100,"None","Young/Female","None","Not applicable","Day 7","Num/rep",10,26.8,4.211,"T-test",0.05,0.22,6.733,80,"NSG","None","ABCL",NA,33,2011-10-14 14:51:50,NA,"SMC",2019-01-23 00:00:00,"true","{B29B9EDF-0B97-4480-BD3F-F490715B5737}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SGLT506",34.06173,-117.99129,405,"Los Angeles","San Gabriel"
"232","SGLT506",319,895,128,2009-06-17,1,"","SGR0609213cer","Grab","samplewater","EPA 821/R-02-013","7 days","CeDu","ABCL_SGR0609213_W_TOX","","None",0,"None",100,"None","Young/female","None","Not Applicable","Day 7","Num/Rep",10,31.7,4.373,"T-test",0.05,0.99,3,80,"NSG","None","ABCL","",3727,2010-07-23 10:01:32,NA,"SMC",2019-01-23 00:00:00,"true","{868A3C98-8D18-4E21-9404-AAC188ECC84C}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SGLT506",34.06173,-117.99129,405,"Los Angeles","San Gabriel"
"233","SGLT506",753,2151,344,2010-07-06,1,"SGLT506","SGR0710021c","Grab","samplewater","EPA 821/R-02-013","7 days","CeDu","ABCL_SGR0710021cer_W_TOX","","None",0,"None",100,"None","Young/female","None","Not Applicable","Day 7","Num/Rep",10,19.2,2.44,"T-test",0.05,0.021,3,80,"SG","None","ABCL","",4651,2011-02-24 08:58:07,NA,"SMC",2019-01-23 00:00:00,"true","{2278522D-9539-40D6-AFB9-688AAE039C32}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SGLT506",34.06173,-117.99129,405,"Los Angeles","San Gabriel"
"234","SGLT506",1719,3267,566,2012-06-19,1,"SGLT506","SGR0612.198c","Grab","samplewater","EPA 821/R-02-013","7 days","CeDu","ABCL_SGR0612.198cer_W_TOX",NA,"None",-88,"None",100,"None","Young/Female","None","Not applicable","Day 7","Num/rep",10,26.1,3.479,"T-test",0.05,0.908,20,80,"NSG","None","ABCL",NA,5029,2012-10-30 11:15:14,NA,"SMC",2019-01-23 00:00:00,"true","{55068D01-1F9B-43F8-AC22-0CB5FDE45880}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SGLT506",34.06173,-117.99129,405,"Los Angeles","San Gabriel"
"235","SGLT506",3282,5041,861,2015-07-09,1,"SGLT506","SGR0715.079cer","Grab","samplewater","EPA 821/R-02-013","7 days","CeDu","ABCL_SGR0715.079cer_W_TOX",NA,"None",-88,"None",100,"None","Survival","None","Not Applicable","Day 7","%",10,90,31.62,"Fisher",0.05,0.763,20,70,"NSG","None","ABCL",NA,5091,2015-10-13 15:24:33,NA,"SMC",2019-01-23 00:00:00,"true","{EDA2267B-6F8F-41A0-937C-D90BA5290678}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SGLT506",34.06173,-117.99129,405,"Los Angeles","San Gabriel"
"236","SGLT506",1717,3265,566,2012-06-19,1,"SGLT506","SGR0612.198c","Grab","samplewater","EPA 821/R-02-013","7 days","CeDu","ABCL_SGR0612.198cer_W_TOX",NA,"None",-88,"None",100,"None","Survival","None","Not applicable","Day 7","%",10,100,0,"Fisher",0.05,1,20,80,"NSG","None","ABCL",NA,5029,2012-10-30 11:15:14,NA,"SMC",2019-01-23 00:00:00,"true","{50E0F60F-AADD-4E78-97CB-583FA84C86D4}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SGLT506",34.06173,-117.99129,405,"Los Angeles","San Gabriel"
"237","SGLT506",2864,4622,795,2014-06-24,1,"SGLT506","SGR0614.176c","Grab","samplewater","EPA 821/R-02-013","7 days","CeDu","ABCL_SGR0614.176cer_W_TOX",NA,"None",-88,"None",100,"None","Survival","None","Not Applicable","Day 7","%",10,100,0,"Fisher",0.05,1,20,80,"NSG","None","ABCL",NA,5075,2014-10-20 10:28:32,NA,"SMC",2019-01-23 00:00:00,"true","{948FFA42-A881-49EC-B9D5-09B12D3B7F2B}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SGLT506",34.06173,-117.99129,405,"Los Angeles","San Gabriel"
"238","SGLT506",751,2149,344,2010-07-06,1,"SGLT506","SGR0710021c","Grab","samplewater","EPA 821/R-02-013","7 days","CeDu","ABCL_SGR0710021cer_W_TOX","","None",0,"None",100,"None","Survival","None","Not Applicable","Day 7","%",10,100,0,"Fisher",0.05,1,-88,80,"NSG","None","ABCL","",4651,2011-02-24 08:58:07,NA,"SMC",2019-01-23 00:00:00,"true","{4DECD9FC-6E78-4E2E-A2E2-E67399A9A8F1}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SGLT506",34.06173,-117.99129,405,"Los Angeles","San Gabriel"
"239","SGLT506",3284,5043,861,2015-07-09,1,"SGLT506","SGR0715.079cer","Grab","samplewater","EPA 821/R-02-013","7 days","CeDu","ABCL_SGR0715.079cer_W_TOX",NA,"None",-88,"None",100,"None","Young/female","None","Not Applicable","Day 7","Num/Rep",10,37.1,17.88,"Mann-U",0.05,0.98,20,23.12,"NSG","None","ABCL",NA,5091,2015-10-13 15:24:33,NA,"SMC",2019-01-23 00:00:00,"true","{2C995857-7505-43CB-B1A4-3250EBBA7EB3}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SGLT506",34.06173,-117.99129,405,"Los Angeles","San Gabriel"
"240","SGLT506",2866,4624,795,2014-06-24,1,"SGLT506","SGR0614.176c","Grab","samplewater","EPA 821/R-02-013","7 days","CeDu","ABCL_SGR0614.176cer_W_TOX",NA,"None",-88,"None",100,"None","Young/female","None","Not Applicable","Day 7","Num/Rep",10,25.9,1.792,"T-test",0.05,0.97,20,80,"NSG","None","ABCL",NA,5075,2014-10-20 10:28:32,NA,"SMC",2019-01-23 00:00:00,"true","{66F42273-E2D9-4D3B-96B1-C646DC42C8B8}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SGLT506",34.06173,-117.99129,405,"Los Angeles","San Gabriel"
"241","SGLT507",2846,4604,787,2014-06-23,1,"SGLT507","SGR0614.165c","Grab","samplewater","EPA 821/R-02-013","7 days","CeDu","ABCL_SGR0614.165cer_W_TOX",NA,"None",-88,"None",100,"None","Young/female","None","Not Applicable","Day 7","Num/Rep",10,19.7,4.923,"T-test",0.05,0.982,20,80,"NSG","None","ABCL",NA,5075,2014-10-20 10:28:32,NA,"SMC",2019-01-23 00:00:00,"true","{BB830BEE-7581-4DBE-A34F-A6C9D7C811D5}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SGLT507",34.03653,-118.03108,405,"Los Angeles","San Gabriel"
"242","SGLT507",1731,3279,554,2012-06-21,1,"SGLT507","SGR0612.226c","Grab","samplewater","EPA 821/R-02-013","7 days","CeDu","ABCL_SGR0612.226cer_W_TOX",NA,"None",-88,"None",100,"None","Young/Female","None","Not applicable","Day 7","Num/rep",10,17,11.35,"T-test",0.05,0.038,20,80,"SL","None","ABCL",NA,5029,2012-10-30 11:15:14,NA,"SMC",2019-01-23 00:00:00,"true","{3586AA14-0725-45FF-82CD-2D0D2452EECD}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SGLT507",34.03653,-118.03108,405,"Los Angeles","San Gabriel"
"243","SGLT507",1138,2536,462,2011-06-27,1,"SGLT507","SGR0611297c","Grab","Samplewater","EPA 821/R-02-013","7 days","CeDu","ABCL_SGR0611297cer_W_TOX",NA,"None",-88,"None",100,"None","Young/Female","None","Not applicable","Day 7","Num/rep",10,18.6,2.459,"T-test",0.05,0.961,1.942,80,"NSG","None","ABCL",NA,33,2011-10-14 14:51:50,NA,"SMC",2019-01-23 00:00:00,"true","{1B5A4A17-98CB-43CA-9BE9-118E100EF290}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SGLT507",34.03653,-118.03108,405,"Los Angeles","San Gabriel"
"244","SGLT507",2844,4602,787,2014-06-23,1,"SGLT507","SGR0614.165c","Grab","samplewater","EPA 821/R-02-013","7 days","CeDu","ABCL_SGR0614.165cer_W_TOX",NA,"None",-88,"None",100,"None","Survival","None","Not Applicable","Day 7","%",10,100,0,"Fisher",0.05,1,20,80,"NSG","None","ABCL",NA,5075,2014-10-20 10:28:32,NA,"SMC",2019-01-23 00:00:00,"true","{DCF0FE96-517B-4A78-979B-59914CA370A5}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SGLT507",34.03653,-118.03108,405,"Los Angeles","San Gabriel"
"245","SGLT507",719,2117,328,2010-05-26,1,"SGLT507","SGR0510272c","Grab","samplewater","EPA 821/R-02-013","7 days","CeDu","ABCL_SGR0510272cer_W_TOX","","None",0,"None",100,"None","Survival","None","Not Applicable","Day 7","%",10,80,42.16,"Fisher",0.05,0.237,-88,80,"NSG","None","ABCL","",4651,2011-02-24 08:58:07,NA,"SMC",2019-01-23 00:00:00,"true","{A55EE5A7-3E08-47FA-9F76-2FEB07E48A60}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SGLT507",34.03653,-118.03108,405,"Los Angeles","San Gabriel"
"246","SGLT507",3242,5001,854,2015-06-30,1,"SGLT507","SGR0615.276cer","Grab","samplewater","EPA 821/R-02-013","7 days","CeDu","ABCL_SGR0615.276cer_W_TOX",NA,"None",-88,"None",100,"None","Survival","None","Not Applicable","Day 7","%",10,80,42.16,"Fisher",0.05,0.5,20,70,"NSG","None","ABCL",NA,5091,2015-10-13 15:24:33,NA,"SMC",2019-01-23 00:00:00,"true","{8C9DC0F1-46BC-4B03-BC31-7EB71BD51075}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SGLT507",34.03653,-118.03108,405,"Los Angeles","San Gabriel"
"247","SGLT507",721,2119,328,2010-05-26,1,"SGLT507","SGR0510272c","Grab","samplewater","EPA 821/R-02-013","7 days","CeDu","ABCL_SGR0510272cer_W_TOX","","None",0,"None",100,"None","Young/female","None","Not Applicable","Day 7","Num/Rep",10,34.2,13.55,"T-test",0.05,0.285,10,80,"NSG","None","ABCL","",4651,2011-02-24 08:58:07,NA,"SMC",2019-01-23 00:00:00,"true","{59E32B10-1FCB-4226-984F-5F356D07445F}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SGLT507",34.03653,-118.03108,405,"Los Angeles","San Gabriel"
"248","SGLT507",1729,3277,554,2012-06-21,1,"SGLT507","SGR0612.226c","Grab","samplewater","EPA 821/R-02-013","7 days","CeDu","ABCL_SGR0612.226cer_W_TOX",NA,"None",-88,"None",100,"None","Survival","None","Not applicable","Day 7","%",10,80,42.16,"Fisher",0.05,0.237,20,80,"NSG","None","ABCL",NA,5029,2012-10-30 11:15:14,NA,"SMC",2019-01-23 00:00:00,"true","{A36D9C2B-069B-49FD-8C88-457478D2A205}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SGLT507",34.03653,-118.03108,405,"Los Angeles","San Gabriel"
"249","SGLT507",306,882,125,2009-05-26,1,"","SGR0509377cer","Grab","samplewater","EPA 821/R-02-013","7 days","CeDu","ABCL_SGR0509377_W_TOX","","None",0,"None",100,"None","Survival","None","Not Applicable","Day 7","%",10,100,0,"Fisher",0.05,1,-88,80,"NSG","None","ABCL","",3727,2010-07-23 10:01:32,NA,"SMC",2019-01-23 00:00:00,"true","{C589C440-827C-45AB-9209-0134577B11F3}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SGLT507",34.03653,-118.03108,405,"Los Angeles","San Gabriel"
"250","SGLT507",1136,2534,462,2011-06-27,1,"SGLT507","SGR0611297c","Grab","Samplewater","EPA 821/R-02-013","7 days","CeDu","ABCL_SGR0611297cer_W_TOX",NA,"None",-88,"None",100,"None","Survival","None","Not applicable","Day 7","%",10,100,0,"Fisher",0.05,1,-88,80,"NSG","None","ABCL",NA,33,2011-10-14 14:51:50,NA,"SMC",2019-01-23 00:00:00,"true","{8EFFBB45-69CF-4D21-898C-0EB834B7C96F}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SGLT507",34.03653,-118.03108,405,"Los Angeles","San Gabriel"
"251","SGLT507",307,883,125,2009-05-26,1,"","SGR0509377cer","Grab","samplewater","EPA 821/R-02-013","7 days","CeDu","ABCL_SGR0509377_W_TOX","","None",0,"None",100,"None","Young/female","None","Not Applicable","Day 7","Num/Rep",10,17.1,5.322,"T-test",0.05,0.249,6,80,"NSG","None","ABCL","",3727,2010-07-23 10:01:32,NA,"SMC",2019-01-23 00:00:00,"true","{035A0AD8-A9A7-4C08-BFE1-EBB1ABFBC45B}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SGLT507",34.03653,-118.03108,405,"Los Angeles","San Gabriel"
"252","SGLT507",3244,5003,854,2015-06-30,1,"SGLT507","SGR0615.276cer","Grab","samplewater","EPA 821/R-02-013","7 days","CeDu","ABCL_SGR0615.276cer_W_TOX",NA,"None",-88,"None",100,"None","Young/female","None","Not Applicable","Day 7","Num/Rep",10,18.6,11.18,"T-test",0.05,0.137,20,19.52,"NSL","None","ABCL",NA,5091,2015-10-13 15:24:33,NA,"SMC",2019-01-23 00:00:00,"true","{0B4DCACD-8E09-4B43-BBC2-186A78D40E45}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SGLT507",34.03653,-118.03108,405,"Los Angeles","San Gabriel"
"253","SGLT508",2850,4608,790,2014-06-23,1,"SGLT508","SGR0614.166c","Grab","samplewater","EPA 821/R-02-013","7 days","CeDu","ABCL_SGR0614.166cer_W_TOX",NA,"None",-88,"None",100,"None","Young/female","None","Not Applicable","Day 7","Num/Rep",10,22.5,7.427,"Mann-U",0.05,0.999,20,80,"NSG","None","ABCL",NA,5075,2014-10-20 10:28:32,NA,"SMC",2019-01-23 00:00:00,"true","{325B48F1-3B96-4E1E-97BF-0C2989628F80}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SGLT508",33.79683,-118.08883,405,"Los Angeles","San Gabriel"
"254","SGLT508",2848,4606,790,2014-06-23,1,"SGLT508","SGR0614.166c","Grab","samplewater","EPA 821/R-02-013","7 days","CeDu","ABCL_SGR0614.166cer_W_TOX",NA,"None",-88,"None",100,"None","Survival","None","Not Applicable","Day 7","%",10,90,31.62,"Fisher",0.05,0.5,20,80,"NSG","None","ABCL",NA,5075,2014-10-20 10:28:32,NA,"SMC",2019-01-23 00:00:00,"true","{83DB52F1-3728-41FC-B5AA-2F42A9A2D1F6}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SGLT508",33.79683,-118.08883,405,"Los Angeles","San Gabriel"
"255","SGLT508",1142,2540,463,2011-06-27,1,"SGLT508","SGR0611298c","Grab","Samplewater","EPA 821/R-02-013","7 days","CeDu","ABCL_SGR0611298cer_W_TOX",NA,"None",-88,"None",100,"None","Young/Female","None","Not applicable","Day 7","Num/rep",10,18,2.749,"T-test",0.05,0.378,3.292,80,"NSG","None","ABCL",NA,33,2011-10-14 14:51:50,NA,"SMC",2019-01-23 00:00:00,"true","{3CD4C15E-9156-43BA-8804-C487582C8EA6}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SGLT508",33.79683,-118.08883,405,"Los Angeles","San Gabriel"
"256","SGLT508",1733,3281,553,2012-06-21,1,"SGLT508","SGR0612.227c","Grab","samplewater","EPA 821/R-02-013","7 days","CeDu","ABCL_SGR0612.227cer_W_TOX",NA,"None",-88,"None",100,"None","Survival","None","Not applicable","Day 7","%",10,90,31.62,"Fisher",0.05,0.5,20,80,"NSG","None","ABCL",NA,5029,2012-10-30 11:15:14,NA,"SMC",2019-01-23 00:00:00,"true","{DB57D1F8-37AD-414A-92AC-BBE6092AFF94}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SGLT508",33.79683,-118.08883,405,"Los Angeles","San Gabriel"
"257","SGLT508",715,2113,334,2010-05-26,1,"SGLT508","SGR0510271c","Grab","samplewater","EPA 821/R-02-013","7 days","CeDu","ABCL_SGR0510271cer_W_TOX","","None",0,"None",100,"None","Survival","None","Not Applicable","Day 7","%",10,100,0,"Fisher",0.05,1,-88,80,"NSG","None","ABCL","",4651,2011-02-24 08:58:07,NA,"SMC",2019-01-23 00:00:00,"true","{37DB0DE0-9A03-42E4-9895-99DF411056AA}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SGLT508",33.79683,-118.08883,405,"Los Angeles","San Gabriel"
"258","SGLT508",3246,5005,857,2015-06-30,1,"SGLT508","SGR0615.277cer","Grab","samplewater","EPA 821/R-02-013","7 days","CeDu","ABCL_SGR0615.277cer_W_TOX",NA,"None",-88,"None",100,"None","Survival","None","Not Applicable","Day 7","%",10,100,0,"Fisher",0.05,1,20,70,"NSG","None","ABCL",NA,5091,2015-10-13 15:24:33,NA,"SMC",2019-01-23 00:00:00,"true","{F1B62B4C-7D6B-4534-97B1-2E4FE34C8F5E}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SGLT508",33.79683,-118.08883,405,"Los Angeles","San Gabriel"
"259","SGLT508",299,875,123,2009-05-26,1,"","SGR0509375cer","Grab","samplewater","EPA 821/R-02-013","7 days","CeDu","ABCL_SGR0509375_W_TOX","","None",0,"None",100,"None","Young/female","None","Not Applicable","Day 7","Num/Rep",10,21.9,8.239,"T-test",0.05,0.003,7,80,"SL","None","ABCL","",3727,2010-07-23 10:01:32,NA,"SMC",2019-01-23 00:00:00,"true","{856F9B12-02E8-4463-8DCD-C30B0A9A30DA}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SGLT508",33.79683,-118.08883,405,"Los Angeles","San Gabriel"
"260","SGLT508",3248,5007,857,2015-06-30,1,"SGLT508","SGR0615.277cer","Grab","samplewater","EPA 821/R-02-013","7 days","CeDu","ABCL_SGR0615.277cer_W_TOX",NA,"None",-88,"None",100,"None","Young/female","None","Not Applicable","Day 7","Num/Rep",10,31.5,8.25,"T-test",0.05,0.932,20,19.52,"NSG","None","ABCL",NA,5091,2015-10-13 15:24:33,NA,"SMC",2019-01-23 00:00:00,"true","{E5FB2389-54DC-4BE4-A8AB-DF778463011C}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SGLT508",33.79683,-118.08883,405,"Los Angeles","San Gabriel"
"261","SGLT508",1735,3283,553,2012-06-21,1,"SGLT508","SGR0612.227c","Grab","samplewater","EPA 821/R-02-013","7 days","CeDu","ABCL_SGR0612.227cer_W_TOX",NA,"None",-88,"None",100,"None","Young/Female","None","Not applicable","Day 7","Num/rep",10,20.1,10.38,"T-test",0.05,0.127,20,80,"NSG","None","ABCL",NA,5029,2012-10-30 11:15:14,NA,"SMC",2019-01-23 00:00:00,"true","{05E8C9A9-1D3C-4180-8DF2-48747BEA3F4C}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SGLT508",33.79683,-118.08883,405,"Los Angeles","San Gabriel"
