"","stationcode","objectid","sampleid","sampledate","samplemonth","sampleday","sampleyear","collectionmethodcode","fieldreplicate","databasecode","count","number_of_mmi_iterations","number_of_oe_iterations","pcnt_ambiguous_individuals","pcnt_ambiguous_taxa","e","mean_o","oovere","oovere_percentile","mmi","mmi_percentile","csci","csci_percentile","scoredate","scorenotes","cleaned","rand","processed_by","record_origin","origin_lastupdatedate","record_publish","globalid","created_user","created_date","last_edited_user","last_edited_date","login_email","login_agency","login_owner","login_year","login_project","masterid","latitude","longitude","huc","county","smcshed"
"186","403STC021",2144,"403STC021_06042003_BMI_CSBP_Trans_1",2003-06-04,6,4,2003,"BMI_CSBP_Trans",1,NA,931,20,20,0.21482277,6.06060606,6.53034231,8,1.22505064,0.88,0.97250124,0.44,1.09877594,0.73,2020-08-10 16:08:18,"Distinct set to NA","Yes",2,"machine","CEDEN",2020-08-10 16:08:18,"true","{00000000-0000-0000-0000-000000000000}",NA,NA,NA,NA,NA,NA,NA,NA,NA,"403STC021",34.64667,-119.06944,403,"Ventura","Santa Clara"
"187","403STC021",2145,"403STC021_10242001_BMI_CSBP_Trans_1",2001-10-24,10,24,2001,"BMI_CSBP_Trans",1,NA,903,20,20,0.89285714,7.27272727,6.53034231,6.5,0.99535364,0.49,1.34344527,0.97,1.16939946,0.85,2020-08-10 16:08:18,"Distinct set to NA","Yes",2,"machine","CEDEN",2020-08-10 16:08:18,"true","{00000000-0000-0000-0000-000000000000}",NA,NA,NA,NA,NA,NA,NA,NA,NA,"403STC021",34.64667,-119.06944,403,"Ventura","Santa Clara"
"188","403STC021",2142,"403STC021_05172017_BMI_RWB_1",2017-05-17,5,17,2017,"BMI_RWB",1,NA,613,20,20,2.93637847,8.92857143,6.53034231,7,1.07191931,0.65,0.87123179,0.24,0.97157555,0.43,2020-08-10 16:08:18,"Distinct set to NA","Yes",2,"machine","CEDEN",2020-08-10 16:08:18,"true","{00000000-0000-0000-0000-000000000000}",NA,NA,NA,NA,NA,NA,NA,NA,NA,"403STC021",34.64667,-119.06944,403,"Ventura","Santa Clara"
"189","403STC022",2146,"403STC022_02062003_BMI_CSBP_Trans_1",2003-02-06,2,6,2003,"BMI_CSBP_Trans",1,NA,868,20,20,0.11520737,2.27272727,7.78405525,9.05,1.16263306,0.8,0.90940407,0.31,1.03601857,0.59,2020-08-10 16:08:18,"Distinct set to NA","Yes",2,"machine","CEDEN",2020-08-10 16:08:18,"true","{00000000-0000-0000-0000-000000000000}",NA,NA,NA,NA,NA,NA,NA,NA,NA,"403STC022",34.555,-119.20472,403,"Ventura","Santa Clara"
"190","403STC022",2147,"403STC022_10232001_BMI_CSBP_Trans_1",2001-10-23,10,23,2001,"BMI_CSBP_Trans",1,NA,901,20,20,0.55493896,7.54716981,7.78405525,9.2,1.18190322,0.83,1.21265252,0.88,1.19727787,0.89,2020-08-10 16:08:18,"Distinct set to NA","Yes",2,"machine","CEDEN",2020-08-10 16:08:18,"true","{00000000-0000-0000-0000-000000000000}",NA,NA,NA,NA,NA,NA,NA,NA,NA,"403STC022",34.555,-119.20472,403,"Ventura","Santa Clara"
"191","403STC024",2148,"403STC024_02062003_BMI_CSBP_Trans_1",2003-02-06,2,6,2003,"BMI_CSBP_Trans",1,NA,914,20,20,0.87527352,7.69230769,8.22223228,8.9,1.08243111,0.67,0.76854632,0.1,0.92548871,0.32,2020-08-10 16:08:18,"Distinct set to NA","Yes",2,"machine","CEDEN",2020-08-10 16:08:18,"true","{00000000-0000-0000-0000-000000000000}",NA,NA,NA,NA,NA,NA,NA,NA,NA,"403STC024",34.45056,-119.05583,403,"Ventura","Santa Clara"
"192","403STC024",2149,"403STC024_11072001_BMI_CSBP_Trans_1",2001-11-07,11,7,2001,"BMI_CSBP_Trans",1,NA,940,20,20,5.31914894,16.39344262,8.22223228,10,1.21621473,0.87,1.12500376,0.76,1.17060925,0.86,2020-08-10 16:08:18,"Distinct set to NA","Yes",2,"machine","CEDEN",2020-08-10 16:08:18,"true","{00000000-0000-0000-0000-000000000000}",NA,NA,NA,NA,NA,NA,NA,NA,NA,"403STC024",34.45056,-119.05583,403,"Ventura","Santa Clara"
"193","403STC025",2150,"403STC025_06042003_BMI_CSBP_Trans_1",2003-06-04,6,4,2003,"BMI_CSBP_Trans",1,NA,914,20,20,0,0,6.56768437,7.4,1.12672893,0.75,0.94063262,0.37,1.03368078,0.58,2020-08-10 16:08:18,"Distinct set to NA","Yes",2,"machine","CEDEN",2020-08-10 16:08:18,"true","{00000000-0000-0000-0000-000000000000}",NA,NA,NA,NA,NA,NA,NA,NA,NA,"403STC025",34.66528,-119.05111,403,"Ventura","Santa Clara"
"194","403STC026",2151,"403STC026_02052003_BMI_CSBP_Trans_1",2003-02-05,2,5,2003,"BMI_CSBP_Trans",1,NA,868,20,20,0.34562212,9.09090909,6.50758149,5.15,0.79138463,0.14,1.04601337,0.6,0.918699,0.31,2020-08-10 16:08:18,"Distinct set to NA","Yes",2,"machine","CEDEN",2020-08-10 16:08:18,"true","{00000000-0000-0000-0000-000000000000}",NA,NA,NA,NA,NA,NA,NA,NA,NA,"403STC026",34.55889,-119.26861,403,"Ventura","Santa Clara"
"195","403STC027",2152,"403STC027_02042003_BMI_CSBP_Trans_1",2003-02-04,2,4,2003,"BMI_CSBP_Trans",1,NA,898,20,20,0.55679287,2.94117647,7.76155295,9,1.15956176,0.8,1.00502144,0.51,1.0822916,0.7,2020-08-10 16:08:18,"Distinct set to NA","Yes",2,"machine","CEDEN",2020-08-10 16:08:18,"true","{00000000-0000-0000-0000-000000000000}",NA,NA,NA,NA,NA,NA,NA,NA,NA,"403STC027",34.54639,-118.43389,403,"Los Angeles","Santa Clara"
"196","403STC027",2153,"403STC027_10302001_BMI_CSBP_Trans_1",2001-10-30,10,30,2001,"BMI_CSBP_Trans",1,NA,898,20,20,1.89309577,12.19512195,7.76155295,8.4,1.08225764,0.67,1.07115921,0.65,1.07670842,0.68,2020-08-10 16:08:18,"Distinct set to NA","Yes",2,"machine","CEDEN",2020-08-10 16:08:18,"true","{00000000-0000-0000-0000-000000000000}",NA,NA,NA,NA,NA,NA,NA,NA,NA,"403STC027",34.54639,-118.43389,403,"Los Angeles","Santa Clara"
"197","403STC028",2154,"403STC028_02062003_BMI_CSBP_Trans_1",2003-02-06,2,6,2003,"BMI_CSBP_Trans",1,NA,906,20,20,0.11037528,3.03030303,11.96474113,9.45,0.78982068,0.13,0.83741112,0.18,0.8136159,0.12,2020-08-10 16:08:18,"Distinct set to NA","Yes",2,"machine","CEDEN",2020-08-10 16:08:18,"true","{00000000-0000-0000-0000-000000000000}",NA,NA,NA,NA,NA,NA,NA,NA,NA,"403STC028",34.43722,-119.08583,403,"Ventura","Santa Clara"
"198","403STC029",2155,"403STC029_02042003_BMI_CSBP_Trans_1",2003-02-04,2,4,2003,"BMI_CSBP_Trans",1,NA,895,20,20,1.56424581,6.38297872,11.97819438,14.65,1.22305579,0.88,1.07946605,0.67,1.15126092,0.83,2020-08-10 16:08:18,"Distinct set to NA","Yes",2,"machine","CEDEN",2020-08-10 16:08:18,"true","{00000000-0000-0000-0000-000000000000}",NA,NA,NA,NA,NA,NA,NA,NA,NA,"403STC029",34.61528,-118.55833,403,"Los Angeles","Santa Clara"
"199","403STC030",2156,"403STC030_02062003_BMI_CSBP_Trans_1",2003-02-06,2,6,2003,"BMI_CSBP_Trans",1,NA,902,20,20,0.88691796,6.55737705,11.19525481,12.85,1.14780773,0.78,1.04077953,0.59,1.09429363,0.72,2020-08-10 16:08:18,"Distinct set to NA","Yes",2,"machine","CEDEN",2020-08-10 16:08:18,"true","{00000000-0000-0000-0000-000000000000}",NA,NA,NA,NA,NA,NA,NA,NA,NA,"403STC030",34.57,-119.15556,403,"Ventura","Santa Clara"
"200","403STC030",2157,"403STC030_04142015_BMI_RWB_1",2015-04-14,4,14,2015,"BMI_RWB",1,NA,564,20,20,5.4964539,14.45783133,11.19525481,12,1.0718827,0.65,0.94154053,0.37,1.00671162,0.52,2020-08-10 16:08:18,"Distinct set to NA","Yes",2,"machine","CEDEN",2020-08-10 16:08:18,"true","{00000000-0000-0000-0000-000000000000}",NA,NA,NA,NA,NA,NA,NA,NA,NA,"403STC030",34.57,-119.15556,403,"Ventura","Santa Clara"
"201","403STC064",2160,"403STC064_06082011_BMI_RWB_1",2011-06-08,6,8,2011,"BMI_RWB",1,NA,589,20,20,8.31918506,10.52631579,14.77690635,14.7,0.9947955,0.49,1.04300796,0.59,1.01890173,0.55,2020-08-10 16:08:18,"Distinct set to NA","Yes",2,"machine","CEDEN",2020-08-10 16:08:18,"true","{00000000-0000-0000-0000-000000000000}",NA,NA,NA,NA,NA,NA,NA,NA,NA,"403STC064",34.55806,-119.10361,403,"Ventura","Santa Clara"
"202","403STC064",2159,"403STC064_05182016_BMI_RWB_1",2016-05-18,5,18,2016,"BMI_RWB",1,NA,577,20,20,7.10571924,13.43283582,14.77690635,9.5,0.64289505,0.03,0.65040273,0.03,0.64664889,0.01,2020-08-10 16:08:18,"Distinct set to NA","Yes",2,"machine","CEDEN",2020-08-10 16:08:18,"true","{00000000-0000-0000-0000-000000000000}",NA,NA,NA,NA,NA,NA,NA,NA,NA,"403STC064",34.55806,-119.10361,403,"Ventura","Santa Clara"
"203","403STC064",2158,"403STC064_02052003_BMI_CSBP_Trans_1",2003-02-05,2,5,2003,"BMI_CSBP_Trans",1,NA,874,20,20,2.402746,6.55737705,14.77690635,14.95,1.01171379,0.52,1.01427222,0.53,1.01299301,0.53,2020-08-10 16:08:18,"Distinct set to NA","Yes",2,"machine","CEDEN",2020-08-10 16:08:18,"true","{00000000-0000-0000-0000-000000000000}",NA,NA,NA,NA,NA,NA,NA,NA,NA,"403STC064",34.55806,-119.10361,403,"Ventura","Santa Clara"
"204","403STC065",2161,"403STC065_02042003_BMI_CSBP_Trans_1",2003-02-04,2,4,2003,"BMI_CSBP_Trans",1,NA,914,20,20,0.54704595,4.25531915,11.77974037,13.25,1.12481257,0.74,1.04558166,0.6,1.08519711,0.7,2020-08-10 16:08:18,"Distinct set to NA","Yes",2,"machine","CEDEN",2020-08-10 16:08:18,"true","{00000000-0000-0000-0000-000000000000}",NA,NA,NA,NA,NA,NA,NA,NA,NA,"403STC065",34.63056,-118.53611,403,"Los Angeles","Santa Clara"
"205","403STC066",2162,"403STC066_02062003_BMI_CSBP_Trans_1",2003-02-06,2,6,2003,"BMI_CSBP_Trans",1,NA,882,20,20,2.60770975,6.25,7.16704531,7.75,1.08133822,0.67,1.07658582,0.67,1.07896202,0.69,2020-08-10 16:08:18,"Distinct set to NA","Yes",2,"machine","CEDEN",2020-08-10 16:08:18,"true","{00000000-0000-0000-0000-000000000000}",NA,NA,NA,NA,NA,NA,NA,NA,NA,"403STC066",34.585,-119.16472,403,"Ventura","Santa Clara"
"206","403STC069",2163,"403STC069_06042003_BMI_CSBP_Trans_1",2003-06-04,6,4,2003,"BMI_CSBP_Trans",1,NA,943,20,20,0.21208908,4,7.06177211,8.3,1.17534237,0.82,0.87848679,0.25,1.02691458,0.57,2020-08-10 16:08:18,"Distinct set to NA","Yes",2,"machine","CEDEN",2020-08-10 16:08:18,"true","{00000000-0000-0000-0000-000000000000}",NA,NA,NA,NA,NA,NA,NA,NA,NA,"403STC069",34.68111,-119.02111,403,"Ventura","Santa Clara"
"207","403STC070",2164,"403STC070_02052003_BMI_CSBP_Trans_1",2003-02-05,2,5,2003,"BMI_CSBP_Trans",1,NA,876,20,20,0.2283105,4.16666667,7.07215059,8.85,1.25138738,0.91,0.98502314,0.47,1.11820526,0.77,2020-08-10 16:08:18,"Distinct set to NA","Yes",2,"machine","CEDEN",2020-08-10 16:08:18,"true","{00000000-0000-0000-0000-000000000000}",NA,NA,NA,NA,NA,NA,NA,NA,NA,"403STC070",34.56667,-119.26278,403,"Ventura","Santa Clara"
"208","403STC071",2165,"403STC071_02072003_BMI_CSBP_Trans_1",2003-02-07,2,7,2003,"BMI_CSBP_Trans",1,NA,904,20,20,0.22123894,11.11111111,7.22817608,5.5,0.76091118,0.1,0.70333704,0.05,0.73212411,0.05,2020-08-10 16:08:18,"Distinct set to NA","Yes",2,"machine","CEDEN",2020-08-10 16:08:18,"true","{00000000-0000-0000-0000-000000000000}",NA,NA,NA,NA,NA,NA,NA,NA,NA,"403STC071",34.68278,-118.84361,403,"Ventura","Santa Clara"
"209","403STC076",2166,"403STC076_02052003_BMI_CSBP_Trans_1",2003-02-05,2,5,2003,"BMI_CSBP_Trans",1,NA,920,20,20,0,0,7.82324117,8.35,1.06733256,0.64,0.7594645,0.09,0.91339853,0.29,2020-08-10 16:08:18,"Distinct set to NA","Yes",2,"machine","CEDEN",2020-08-10 16:08:18,"true","{00000000-0000-0000-0000-000000000000}",NA,NA,NA,NA,NA,NA,NA,NA,NA,"403STC076",34.42472,-118.76278,403,"Ventura","Santa Clara"
"210","403STC082",2167,"403STC082_02052003_BMI_CSBP_Trans_1",2003-02-05,2,5,2003,"BMI_CSBP_Trans",1,NA,786,20,20,0,0,7.87175129,6,0.7622192,0.11,0.91891435,0.33,0.84056678,0.16,2020-08-10 16:08:18,"Distinct set to NA","Yes",2,"machine","CEDEN",2020-08-10 16:08:18,"true","{00000000-0000-0000-0000-000000000000}",NA,NA,NA,NA,NA,NA,NA,NA,NA,"403STC082",34.33583,-119.06833,403,"Ventura","Santa Clara"
"211","403STC083",2168,"403STC083_02072003_BMI_CSBP_Trans_1",2003-02-07,2,7,2003,"BMI_CSBP_Trans",1,NA,877,20,20,0.22805017,6.4516129,7.81936854,8.65,1.10622743,0.71,0.80712224,0.14,0.95667484,0.39,2020-08-10 16:08:18,"Distinct set to NA","Yes",2,"machine","CEDEN",2020-08-10 16:08:18,"true","{00000000-0000-0000-0000-000000000000}",NA,NA,NA,NA,NA,NA,NA,NA,NA,"403STC083",34.62833,-118.74528,403,"Los Angeles","Santa Clara"
"212","403STC085",2169,"403STC085_06042003_BMI_CSBP_Trans_1",2003-06-04,6,4,2003,"BMI_CSBP_Trans",1,NA,715,20,20,0.55944056,10,6.51822456,7.85,1.20431567,0.86,0.86758165,0.23,1.03594866,0.59,2020-08-10 16:08:18,"Distinct set to NA","Yes",2,"machine","CEDEN",2020-08-10 16:08:18,"true","{00000000-0000-0000-0000-000000000000}",NA,NA,NA,NA,NA,NA,NA,NA,NA,"403STC085",34.6425,-119.0775,403,"Ventura","Santa Clara"
"213","403STC086",2171,"403STC086_06212011_BMI_RWB_MCM_1",2011-06-21,6,21,2011,"BMI_RWB_MCM",1,NA,455,1,20,1.31868132,5.71428571,6.52551328,7,1.07271255,0.65,0.94215159,0.37,1.00743207,0.52,2020-08-10 16:08:18,"Distinct set to NA","Yes",2,"machine","CEDEN",2020-08-10 16:08:18,"true","{00000000-0000-0000-0000-000000000000}",NA,NA,NA,NA,NA,NA,NA,NA,NA,"403STC086",34.55667,-119.20611,403,"Ventura","Santa Clara"
"214","403STC086",2172,"403STC086_06212011_BMI_RWB_MCM_2",2011-06-21,6,21,2011,"BMI_RWB_MCM",2,NA,592,20,20,3.05084746,5,6.52551328,6,0.9194679,0.34,0.83570173,0.18,0.87758482,0.22,2020-08-10 16:08:18,"Distinct set to NA","Yes",2,"machine","CEDEN",2020-08-10 16:08:18,"true","{00000000-0000-0000-0000-000000000000}",NA,NA,NA,NA,NA,NA,NA,NA,NA,"403STC086",34.55667,-119.20611,403,"Ventura","Santa Clara"
"215","403STC086",2170,"403STC086_02062003_BMI_CSBP_Trans_1",2003-02-06,2,6,2003,"BMI_CSBP_Trans",1,NA,907,20,20,0.11037528,2.77777778,6.52551328,6.75,1.03440139,0.57,0.87090768,0.24,0.95265454,0.38,2020-08-10 16:08:18,"Distinct set to NA","Yes",2,"machine","CEDEN",2020-08-10 16:08:18,"true","{00000000-0000-0000-0000-000000000000}",NA,NA,NA,NA,NA,NA,NA,NA,NA,"403STC086",34.55667,-119.20611,403,"Ventura","Santa Clara"
"216","403STC090",2173,"403STC090_02062003_BMI_CSBP_Trans_1",2003-02-06,2,6,2003,"BMI_CSBP_Trans",1,NA,913,20,20,0,0,10.68888781,10.05,0.94022879,0.38,0.92165363,0.33,0.93094121,0.33,2020-08-10 16:08:18,"Distinct set to NA","Yes",2,"machine","CEDEN",2020-08-10 16:08:18,"true","{00000000-0000-0000-0000-000000000000}",NA,NA,NA,NA,NA,NA,NA,NA,NA,"403STC090",34.37889,-119.0625,403,"Ventura","Santa Clara"
"217","403STC093",2174,"403STC093_02072003_BMI_CSBP_Trans_1",2003-02-07,2,7,2003,"BMI_CSBP_Trans",1,NA,906,20,20,0.4415011,2.94117647,7.65464029,6.9,0.90141401,0.3,0.93337597,0.35,0.91739499,0.3,2020-08-10 16:08:18,"Distinct set to NA","Yes",2,"machine","CEDEN",2020-08-10 16:08:18,"true","{00000000-0000-0000-0000-000000000000}",NA,NA,NA,NA,NA,NA,NA,NA,NA,"403STC093",34.70806,-118.97333,403,"Ventura","Santa Clara"
"218","403STCBQT",2175,"403STCBQT_02042003_BMI_CSBP_Trans_1",2003-02-04,2,4,2003,"BMI_CSBP_Trans",1,NA,845,20,20,0.59171598,11.76470588,11.03906801,3.75,0.33970259,0,0.46055684,0,0.40012971,0,2020-08-10 16:08:18,"Distinct set to NA","Yes",2,"machine","CEDEN",2020-08-10 16:08:18,"true","{00000000-0000-0000-0000-000000000000}",NA,NA,NA,NA,NA,NA,NA,NA,NA,"403STCBQT",34.42782,-118.54022,403,"Los Angeles","Santa Clara"
"219","403STCBQT",2176,"403STCBQT_10312001_BMI_CSBP_Trans_1",2001-10-31,10,31,2001,"BMI_CSBP_Trans",1,NA,610,20,20,8.85245902,15.625,11.03906801,5.45,0.4937011,0,0.53068256,0,0.51219183,0,2020-08-10 16:08:18,"Distinct set to NA","Yes",2,"machine","CEDEN",2020-08-10 16:08:18,"true","{00000000-0000-0000-0000-000000000000}",NA,NA,NA,NA,NA,NA,NA,NA,NA,"403STCBQT",34.42782,-118.54022,403,"Los Angeles","Santa Clara"
"220","403STCCTC",2177,"403STCCTC_11012001_BMI_CSBP_Trans_1",2001-11-01,11,1,2001,"BMI_CSBP_Trans",1,NA,731,20,20,2.33516484,12.90322581,7.74642999,5.3,0.68418614,0.05,0.48750531,0,0.58584572,0,2020-08-10 16:08:18,"Distinct set to NA","Yes",2,"machine","CEDEN",2020-08-10 16:08:18,"true","{00000000-0000-0000-0000-000000000000}",NA,NA,NA,NA,NA,NA,NA,NA,NA,"403STCCTC",34.49688,-118.6123,403,"Los Angeles","Santa Clara"
"221","403STCEST",2178,"403STCEST_02062003_BMI_CSBP_Trans_1",2003-02-06,2,6,2003,"BMI_CSBP_Trans",1,NA,912,20,20,0,0,7.63269608,3.45,0.4520028,0,0.46904225,0,0.46052253,0,2020-08-10 16:08:18,"Distinct set to NA","Yes",2,"machine","CEDEN",2020-08-10 16:08:18,"true","{00000000-0000-0000-0000-000000000000}",NA,NA,NA,NA,NA,NA,NA,NA,NA,"403STCEST",34.23557,-119.21674,403,"Ventura","Santa Clara"
"222","403STCNRB",2179,"403STCNRB_02042003_BMI_CSBP_Trans_1",2003-02-04,2,4,2003,"BMI_CSBP_Trans",1,NA,559,20,20,0,0,7.82866555,5,0.63867845,0.03,0.38432042,0,0.51149943,0,2020-08-10 16:08:18,"Distinct set to NA","Yes",2,"machine","CEDEN",2020-08-10 16:08:18,"true","{00000000-0000-0000-0000-000000000000}",NA,NA,NA,NA,NA,NA,NA,NA,NA,"403STCNRB",34.40138,-118.70012,403,"Ventura","Santa Clara"
"223","403STCNRB",2180,"403STCNRB_10302001_BMI_CSBP_Trans_1",2001-10-30,10,30,2001,"BMI_CSBP_Trans",1,NA,720,20,20,3.48675035,13.88888889,7.82866555,5.15,0.65783881,0.04,0.63351396,0.02,0.64567639,0.01,2020-08-10 16:08:18,"Distinct set to NA","Yes",2,"machine","CEDEN",2020-08-10 16:08:18,"true","{00000000-0000-0000-0000-000000000000}",NA,NA,NA,NA,NA,NA,NA,NA,NA,"403STCNRB",34.40138,-118.70012,403,"Ventura","Santa Clara"
"224","403STCPRU",2181,"403STCPRU_11072001_BMI_CSBP_Trans_1",2001-11-07,11,7,2001,"BMI_CSBP_Trans",1,NA,921,20,20,0.10857763,3.22580645,7.87880463,7.55,0.95826719,0.41,0.74412146,0.08,0.85119433,0.18,2020-08-10 16:08:18,"Distinct set to NA","Yes",2,"machine","CEDEN",2020-08-10 16:08:18,"true","{00000000-0000-0000-0000-000000000000}",NA,NA,NA,NA,NA,NA,NA,NA,NA,"403STCPRU",34.40894,-118.78483,403,"Ventura","Santa Clara"
"225","403STCSFO",2182,"403STCSFO_10312001_BMI_CSBP_Trans_1",2001-10-31,10,31,2001,"BMI_CSBP_Trans",1,NA,906,20,20,0.66225166,6.66666667,8.45196234,8.4,0.99385204,0.49,0.79249851,0.12,0.89317527,0.25,2020-08-10 16:08:18,"Distinct set to NA","Yes",2,"machine","CEDEN",2020-08-10 16:08:18,"true","{00000000-0000-0000-0000-000000000000}",NA,NA,NA,NA,NA,NA,NA,NA,NA,"403STCSFO",34.52722,-118.52727,403,"Los Angeles","Santa Clara"
"226","403STCSSP",2183,"403STCSSP_02042003_BMI_CSBP_Trans_1",2003-02-04,2,4,2003,"BMI_CSBP_Trans",1,NA,893,20,20,0,0,7.85382057,7.6,0.9676819,0.43,0.57616021,0.01,0.77192105,0.08,2020-08-10 16:08:18,"Distinct set to NA","Yes",2,"machine","CEDEN",2020-08-10 16:08:18,"true","{00000000-0000-0000-0000-000000000000}",NA,NA,NA,NA,NA,NA,NA,NA,NA,"403STCSSP",34.39414,-118.94096,403,"Ventura","Santa Clara"
"227","403STCSTP",2184,"403STCSTP_10312001_BMI_CSBP_Trans_1",2001-10-31,10,31,2001,"BMI_CSBP_Trans",1,NA,907,20,20,0.33076075,6.06060606,10.69973132,10.45,0.97666004,0.45,0.92673527,0.34,0.95169765,0.38,2020-08-10 16:08:18,"Distinct set to NA","Yes",2,"machine","CEDEN",2020-08-10 16:08:18,"true","{00000000-0000-0000-0000-000000000000}",NA,NA,NA,NA,NA,NA,NA,NA,NA,"403STCSTP",34.39583,-119.07567,403,"Ventura","Santa Clara"
"228","403WE0501",2187,"403WE0501_06072001_BMI_RWB_1",2001-06-07,6,7,2001,"BMI_RWB",1,NA,470,1,20,1.27659574,3.22580645,11.91250849,13.65,1.14585438,0.78,0.98863688,0.47,1.06724563,0.66,2020-08-10 16:08:18,"Distinct set to NA","Yes",2,"machine","CEDEN",2020-08-10 16:08:18,"true","{00000000-0000-0000-0000-000000000000}",NA,NA,NA,NA,NA,NA,NA,NA,NA,"403WE0501",34.54172,-118.77286,403,"Ventura","Santa Clara"
"229","403WE0501",2188,"403WE0501_06072001_BMI_TRC_1",2001-06-07,6,7,2001,"BMI_TRC",1,NA,498,1,20,1.6064257,2.04081633,11.91250849,12.6,1.05771173,0.62,0.98619125,0.47,1.02195149,0.55,2020-08-10 16:08:18,"Distinct set to NA","Yes",2,"machine","CEDEN",2020-08-10 16:08:18,"true","{00000000-0000-0000-0000-000000000000}",NA,NA,NA,NA,NA,NA,NA,NA,NA,"403WE0501",34.54172,-118.77286,403,"Ventura","Santa Clara"
"230","403WE0501",2186,"403WE0501_06072001_BMI_CSBP_Trans_1",2001-06-07,6,7,2001,"BMI_CSBP_Trans",1,NA,921,20,20,1.95439739,4.6875,11.91250849,13.35,1.12067076,0.74,1.00301533,0.51,1.06184305,0.65,2020-08-10 16:08:18,"Distinct set to NA","Yes",2,"machine","CEDEN",2020-08-10 16:08:18,"true","{00000000-0000-0000-0000-000000000000}",NA,NA,NA,NA,NA,NA,NA,NA,NA,"403WE0501",34.54172,-118.77286,403,"Ventura","Santa Clara"
"231","403WE0501",2185,"403WE0501_05142013_BMI_RWB_1",2013-05-14,5,14,2013,"BMI_RWB",1,NA,597,20,20,1.01010101,9.25925926,11.91250849,10.4,0.87303191,0.25,0.79137978,0.12,0.83220584,0.15,2020-08-10 16:08:18,"Distinct set to NA","Yes",2,"machine","CEDEN",2020-08-10 16:08:18,"true","{00000000-0000-0000-0000-000000000000}",NA,NA,NA,NA,NA,NA,NA,NA,NA,"403WE0501",34.54172,-118.77286,403,"Ventura","Santa Clara"
"232","403WE0534",2194,"403WE0534_06202000_BMI_TRC_1",2000-06-20,6,20,2000,"BMI_TRC",1,NA,493,1,20,0.40567951,4.08163265,7.7524719,7.85,1.01258026,0.53,1.00258782,0.51,1.00758404,0.52,2020-08-10 16:08:18,"Distinct set to NA","Yes",2,"machine","CEDEN",2020-08-10 16:08:18,"true","{00000000-0000-0000-0000-000000000000}",NA,NA,NA,NA,NA,NA,NA,NA,NA,"403WE0534",34.61359,-118.77983,403,"Los Angeles","Santa Clara"
"233","403WE0534",2189,"403WE0534_05232016_BMI_RWB_1",2016-05-23,5,23,2016,"BMI_RWB",1,NA,592,20,20,0.84459459,4,7.7524719,9,1.16092004,0.8,0.71140243,0.05,0.93616124,0.35,2020-08-10 16:08:18,"Distinct set to NA","Yes",2,"machine","CEDEN",2020-08-10 16:08:18,"true","{00000000-0000-0000-0000-000000000000}",NA,NA,NA,NA,NA,NA,NA,NA,NA,"403WE0534",34.61359,-118.77983,403,"Los Angeles","Santa Clara"
"234","403WE0534",2192,"403WE0534_06082015_BMI_RWB_2",2015-06-08,6,8,2015,"BMI_RWB",2,NA,595,20,20,0.16806723,3.84615385,7.7524719,8.75,1.12867226,0.75,0.67877055,0.04,0.90372141,0.27,2020-08-10 16:08:18,"Distinct set to NA","Yes",2,"machine","CEDEN",2020-08-10 16:08:18,"true","{00000000-0000-0000-0000-000000000000}",NA,NA,NA,NA,NA,NA,NA,NA,NA,"403WE0534",34.61359,-118.77983,403,"Los Angeles","Santa Clara"
"235","403WE0534",2191,"403WE0534_06082015_BMI_RWB_1",2015-06-08,6,8,2015,"BMI_RWB",1,NA,571,20,20,3.67775832,18.36734694,7.7524719,8.65,1.11577315,0.73,0.78432034,0.11,0.95004675,0.38,2020-08-10 16:08:18,"Distinct set to NA","Yes",2,"machine","CEDEN",2020-08-10 16:08:18,"true","{00000000-0000-0000-0000-000000000000}",NA,NA,NA,NA,NA,NA,NA,NA,NA,"403WE0534",34.61359,-118.77983,403,"Los Angeles","Santa Clara"
"236","403WE0534",2195,"403WE0534_07172017_BMI_RWB_1",2017-07-17,7,17,2017,"BMI_RWB",1,NA,597,20,20,5.05050505,13.79310345,7.7524719,7.15,0.92228648,0.34,0.61033052,0.01,0.7663085,0.07,2020-08-10 16:08:18,"Distinct set to NA","Yes",2,"machine","CEDEN",2020-08-10 16:08:18,"true","{00000000-0000-0000-0000-000000000000}",NA,NA,NA,NA,NA,NA,NA,NA,NA,"403WE0534",34.61359,-118.77983,403,"Los Angeles","Santa Clara"
"237","403WE0534",2190,"403WE0534_06062018_BMI_RWB_1",2018-06-06,6,6,2018,"BMI_RWB",1,NA,623,20,20,3.85232745,8.33333333,7.7524719,7,0.90293781,0.3,0.803064,0.14,0.85300091,0.18,2020-08-10 16:08:18,"Distinct set to NA","Yes",2,"machine","CEDEN",2020-08-10 16:08:18,"true","{00000000-0000-0000-0000-000000000000}",NA,NA,NA,NA,NA,NA,NA,NA,NA,"403WE0534",34.61359,-118.77983,403,"Los Angeles","Santa Clara"
