"","stationcode","objectid","originalid","projectcode","stationdesc","sampledate","evaluator","determination","determinationcomments","channeltype","structurewidth","structureshape","structureshapecomments","rightsideofstructure","rightvegetation","rightsidecomments","leftsideofstructure","leftvegetation","leftsidecomments","bottom","bottomcomments","vegetation","lowflowpresence","lowflowwidth","gradecontrolpresence","gradecontrollocation","gradecontrolcomments","channelmodcomments","lastchangedate","record_timestamp","app_timestamp","sitetype","novelsite","record_origin","origin_lastupdatedate","record_publish","globalid","created_user","created_date","last_edited_user","last_edited_date","login_agency","login_email","login_owner","login_year","login_project","ceden_publish","masterid","latitude","longitude","huc","county","smcshed"
"223","412CE0232",453,140,"SMC_LARWMP_2015",NA,2015-07-16,"Karin Wisenbaker","Site Visit",NA,"Engineered","10 to 50 m","Rectangular",NA,"Concrete","No",NA,"Concrete","No",NA,"Concrete",NA,"No","Absent","NA","Absent","NA",NA,NA,2015-11-13,NA,NA,"exists","false","SMC",2019-01-23 00:00:00,"true","{4BD90E05-61BD-4C9A-9D18-A2979DED63A5}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"412CE0232",34.15907,-118.45624,412,"Los Angeles","Los Angeles"
"224","412CE0616",454,141,"SMC_LARWMP_2015",NA,2015-07-16,"Karin Wisenbaker","Site Visit",NA,"Engineered","10 to 50 m","Rectangular",NA,"Concrete","No",NA,"Concrete","No",NA,"Concrete",NA,"No","Absent","NA","Absent","NA",NA,NA,2015-11-13,NA,NA,"exists","false","SMC",2019-01-23 00:00:00,"true","{EF3C2857-1F95-4049-90DF-4F88C3BC32FE}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"412CE0616",34.15397,-118.42994,412,"Los Angeles","Los Angeles"
"225","412CE0732",455,137,"SMC_LARWMP_2015",NA,2015-09-02,"Karin Wisenbaker","Site Visit",NA,"Engineered","50 to 100 m","Rectangular",NA,"Concrete","No",NA,"Concrete","No",NA,"Concrete",NA,"No","Absent","NA","Absent","NA",NA,NA,2015-11-13,NA,NA,"exists","false","SMC",2019-01-23 00:00:00,"true","{F9477CAE-561B-48E5-B950-A11D5DF92017}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"412CE0732",34.15513,-118.31261,412,"Los Angeles","Los Angeles"
"226","412LAR003",343,NA,"SMC_LARWMP",NA,1950-01-01,"B.Jones","Site visit","Review of historic data","Engineered","<5 m","Trapezoidal",NA,"Concrete","No",NA,"Concrete","No",NA,"Concrete",NA,"Not Recorded","Absent","NA","Present","Within 10 m downstream",NA,NA,NA,NA,NA,"exists","false","SMC",2019-01-23 00:00:00,"true","{1E44176D-4718-4DF4-8693-EB5496A1C816}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"412LAR003",34.20105,-118.30268,412,"Los Angeles","Los Angeles"
"227","412LAR004",344,NA,"SMC_LARWMP",NA,1950-01-01,"B.Jones","Site visit","Review of historic data","Engineered","5 to 10 m","Rectangular",NA,"Concrete","No",NA,"Concrete","No",NA,"Concrete",NA,"Not Recorded","Absent","NA","Absent","NA",NA,NA,NA,NA,NA,"exists","false","SMC",2019-01-23 00:00:00,"true","{95E608D0-C22F-4CCB-BB76-43A96028E56B}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"412LAR004",34.26825,-118.60806,412,"Los Angeles","Los Angeles"
"228","412LAR008",323,NA,"SMC_LARWMP",NA,1950-01-01,"B.Jones","Site visit","Review of historic data","Natural",NA,"NA",NA,"NA",NA,NA,"NA",NA,NA,NA,NA,"Not Recorded",NA,NA,"Absent","NA",NA,"culvert 50m upstream",NA,NA,NA,"exists","false","SMC",2019-01-23 00:00:00,"true","{6F5376CE-5EB3-4FD0-9E0C-63AA0937521F}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"412LAR008",34.26316,-118.55704,412,"Los Angeles","Los Angeles"
"229","412LAR009",339,NA,"SMC_LARWMP",NA,1950-01-01,"B.Jones","Site visit","Review of historic data","Natural",NA,"NA",NA,"NA",NA,NA,"NA",NA,NA,NA,NA,"Not Recorded",NA,NA,"Absent","NA",NA,NA,NA,NA,NA,"exists","false","SMC",2019-01-23 00:00:00,"true","{B84E89C8-B518-4BE4-84FD-6AA53B80F871}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"412LAR009",34.2273,-118.31987,412,"Los Angeles","Los Angeles"
"230","412LAR013",340,NA,"SMC_LARWMP",NA,1950-01-01,"B.Jones","Site visit","Review of historic data","Natural",NA,"NA",NA,"NA",NA,NA,"NA",NA,NA,NA,NA,"Not Recorded",NA,NA,"Absent","NA",NA,NA,NA,NA,NA,"exists","false","SMC",2019-01-23 00:00:00,"true","{0FDD2F07-52AF-4E11-9957-46664BC30CD5}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"412LAR013",34.29719,-118.24705,412,"Los Angeles","Los Angeles"
"231","412LAR015",345,NA,"SMC_LARWMP",NA,1950-01-01,"B.Jones","Site visit","Review of historic data","Engineered","10 to 50 m","Trapezoidal",NA,"Concrete","No",NA,"Concrete","No",NA,"Concrete",NA,"Not Recorded","Absent","NA","Absent","NA",NA,NA,NA,NA,NA,"exists","false","SMC",2019-01-23 00:00:00,"true","{E83226B4-4329-4A50-9D60-FA2471FE9F71}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"412LAR015",34.09369,-118.02886,412,"Los Angeles","Los Angeles"
"232","412LAR018",341,NA,"SMC_LARWMP",NA,1950-01-01,"B.Jones","Site visit","Review of historic data","Natural",NA,"NA",NA,"NA",NA,NA,"NA",NA,NA,NA,NA,"Not Recorded",NA,NA,"Absent","NA",NA,NA,NA,NA,NA,"exists","false","SMC",2019-01-23 00:00:00,"true","{67123A65-A0A3-46D4-B90D-1675BDE48A8E}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"412LAR018",34.24375,-118.22177,412,"Los Angeles","Los Angeles"
"233","412LAR019",346,NA,"SMC_LARWMP",NA,1950-01-01,"B.Jones","Site visit","Review of historic data","Engineered","10 to 50 m","Rectangular",NA,"Concrete","No",NA,"Concrete","No",NA,"Concrete",NA,"Not Recorded","Absent","NA","Absent","NA",NA,NA,NA,NA,NA,"exists","false","SMC",2019-01-23 00:00:00,"true","{BA8CAB35-28AB-49AE-A89E-EC6A8939CE6F}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"412LAR019",34.15691,-118.3035,412,"Los Angeles","Los Angeles"
"234","412LAR020",347,NA,"SMC_LARWMP",NA,1950-01-01,"B.Jones","Site visit","Review of historic data","Engineered","10 to 50 m","Rectangular",NA,"Concrete","No",NA,"Concrete","No",NA,"Concrete",NA,"Not Recorded","Absent","NA","Absent","NA",NA,NA,NA,NA,NA,"exists","false","SMC",2019-01-23 00:00:00,"true","{DFFE4B33-619B-4974-B940-BE70FCB1B5C2}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"412LAR020",34.25773,-118.59616,412,"Los Angeles","Los Angeles"
"235","412LAR023",348,NA,"SMC_LARWMP",NA,1950-01-01,"B.Jones","Site visit","Review of historic data","Engineered","50 to 100 m","Trapezoidal",NA,"Concrete","No",NA,"Concrete","No",NA,"Concrete",NA,"Not Recorded","Present","5 + m","Absent","NA",NA,NA,NA,NA,NA,"exists","false","SMC",2019-01-23 00:00:00,"true","{D9780655-F59A-4B83-B925-2F4244485CFA}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"412LAR023",33.86185,-118.19653,412,"Los Angeles","Los Angeles"
"236","412LAR024",349,NA,"SMC_LARWMP",NA,1950-01-01,"B.Jones","Site visit","Review of historic data","Engineered","<5 m","Rectangular",NA,"Concrete","No",NA,"Concrete","No",NA,"Concrete",NA,"Not Recorded","Absent","NA","Absent","NA",NA,NA,NA,NA,NA,"exists","false","SMC",2019-01-23 00:00:00,"true","{EDCFABD6-FD8E-49A1-B495-07423DB1CE15}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"412LAR024",34.24862,-118.5428,412,"Los Angeles","Los Angeles"
"237","412LAR025",350,NA,"SMC_LARWMP",NA,1950-01-01,"B.Jones","Site visit","Review of historic data","Engineered","<5 m","Rectangular",NA,"Concrete","No",NA,"Concrete","No",NA,"Concrete",NA,"Not Recorded","Absent","NA","Absent","NA",NA,NA,NA,NA,NA,"exists","false","SMC",2019-01-23 00:00:00,"true","{E1C207A6-8336-45D3-9528-F91A8359362A}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"412LAR025",34.25182,-118.29597,412,"Los Angeles","Los Angeles"
"238","412LAR031",351,NA,"SMC_LARWMP",NA,1950-01-01,"B.Jones","Site visit","Review of historic data","Engineered","10 to 50 m","Trapezoidal",NA,"Concrete","No",NA,"Concrete","No",NA,"Concrete",NA,"Not Recorded","Absent","NA","Absent","NA",NA,NA,NA,NA,NA,"exists","false","SMC",2019-01-23 00:00:00,"true","{9BC3E7BB-D4C4-4A87-96D5-381276F07169}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"412LAR031",33.99525,-118.10604,412,"Los Angeles","Los Angeles"
"239","412LARBBK",352,NA,"SMC_LARWMP",NA,1950-01-01,"B.Jones","Site visit","Review of historic data","Engineered","10 to 50 m","Rectangular",NA,"Concrete","No",NA,"Concrete","No",NA,"Concrete",NA,"Not Recorded","Absent","NA","Absent","NA",NA,NA,NA,NA,NA,"exists","false","SMC",2019-01-23 00:00:00,"true","{C6453B06-84D5-441B-BA9A-2E092D6D8606}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"412LARBBK",34.1599,-118.3042,412,"Los Angeles","Los Angeles"
"240","412LARRHO",353,NA,"SMC_LARWMP",NA,1950-01-01,"B.Jones","Site visit","Review of historic data","Engineered","10 to 50 m","Trapezoidal",NA,"Grouted Rock","No",NA,"Grouted Rock","No",NA,"Concrete",NA,"Not Recorded","Absent","NA","Absent","NA",NA,NA,NA,NA,NA,"exists","false","SMC",2019-01-23 00:00:00,"true","{D6C2A591-4E33-4686-96C9-C5A99758143A}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"LALT500",33.9377,-118.1707,412,"Los Angeles","Los Angeles"
"241","412LARSCO",354,NA,"SMC_LARWMP",NA,1950-01-01,"B.Jones","Site visit","Review of historic data","Engineered","10 to 50 m","Trapezoidal",NA,"Concrete","No",NA,"Concrete","No",NA,"Concrete",NA,"Not Recorded","Present","1 to 5 m","Absent","NA",NA,NA,NA,NA,NA,"exists","false","SMC",2019-01-23 00:00:00,"true","{3911997D-9423-4E41-B29D-EC6991F12949}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"412LARSCO",34.0827,-118.2215,412,"Los Angeles","Los Angeles"
"242","412LARTJA",355,NA,"SMC_LARWMP",NA,1950-01-01,"B.Jones","Site visit","Review of historic data","Engineered","10 to 50 m","Rectangular",NA,"Concrete","No",NA,"Concrete","No",NA,"Concrete",NA,"Not Recorded","Absent","NA","Absent","NA",NA,NA,NA,NA,NA,"exists","false","SMC",2019-01-23 00:00:00,"true","{4B504B11-BBED-48E0-95DF-C6BFD654A2AC}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SMC00756",34.1501,-118.3907,412,"Los Angeles","Los Angeles"
"243","412M08597",456,142,"SMC_LARWMP_2015",NA,2015-07-16,"Karin Wisenbaker","Site Visit",NA,"Engineered","10 to 50 m","Rectangular",NA,"Concrete","No",NA,"Concrete","No",NA,"Concrete",NA,"No","Absent","NA","Absent","NA",NA,NA,2015-11-13,NA,NA,"exists","false","SMC",2019-01-23 00:00:00,"true","{BE84B53F-D9E7-4F61-89AC-16AF072EDA54}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"412M08597",34.15524,-118.43907,412,"Los Angeles","Los Angeles"
"244","412M08599",993,2,"SMC_LARWMP_2018",NA,2018-06-20,"Brianna Jones","Site visit","","Engineered","10 to 50 m","Other","half natural, half trapezoidal","Concrete","NR","","Earthen","NR","","Other","concrete and natural","No","Absent","NR","Absent","NR","","",NA,NA,NA,NA,NA,"SMC",2019-04-05 06:24:13,"true","{780A2921-8835-40CB-B42F-AA1D04DE3731}","checker",2019-04-05 06:24:13,"checker",2019-04-05 06:24:13,"ABCL","jeffb@sccwrp.org","LARWMP","2018","SMC",NA,"412M08599",34.10602,-118.24338,412,"Los Angeles","Los Angeles"
"245","412M08599",457,136,"SMC_LARWMP_2015",NA,2015-09-30,"Wendy Willis","Site Visit",NA,"Engineered","50 to 100 m","Trapezoidal",NA,"Concrete","Yes",NA,"Concrete","No",NA,"Rock",NA,"No","Absent","NA","Absent","NA",NA,NA,2015-11-13,NA,NA,"exists","false","SMC",2019-01-23 00:00:00,"true","{B0059A9F-342B-41D6-A718-A156BFF7DB78}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"412M08599",34.10602,-118.24338,412,"Los Angeles","Los Angeles"
"246","412M08602",458,135,"SMC_LARWMP_2015",NA,2015-09-30,"Wendy Willis","Site Visit",NA,"Engineered",">100 m","Trapezoidal",NA,"Concrete","No",NA,"Concrete","No",NA,"Concrete",NA,"No","Present","NA","Absent","NA",NA,NA,2015-11-13,NA,NA,"exists","false","SMC",2019-01-23 00:00:00,"true","{F5D7D276-AB67-4441-A942-43961150F57E}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"412M08602",33.97131,-118.16996,412,"Los Angeles","Los Angeles"
"247","412M08608",915,NA,NA,NA,2016-06-02,"Karin Wisenbaker","Site Visit",NA,"Natural",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No",NA,NA,"Present","Within reach",NA,NA,2017-03-07,NA,NA,"exists","false","SMC",2019-01-23 00:00:00,"true","{1BC55951-5908-4E2E-860B-5D1C43E26595}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"412M08608",34.18543,-118.49768,412,"Los Angeles","Los Angeles"
"248","412M08610",916,NA,NA,NA,2016-07-14,"Brianna Jones","Site Visit",NA,"Natural",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No",NA,NA,"Present","Within 10 m downstream",NA,NA,2017-03-07,NA,NA,"exists","false","SMC",2019-01-23 00:00:00,"true","{FFC308DA-A710-40B1-A617-165154C8E34F}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"412M08610",34.20112,-118.01825,412,"Los Angeles","Los Angeles"
"249","412M08615",917,NA,NA,NA,2016-07-06,"Karin Wisenbaker","Site Visit",NA,"Engineered","10 to 50 m","Rectangular",NA,"Concrete",NA,NA,"Concrete",NA,NA,"Concrete",NA,"No","Present","1 to 5 m","Absent",NA,NA,NA,2017-03-07,NA,NA,"exists","false","SMC",2019-01-23 00:00:00,"true","{1F1A9579-B217-46E1-9571-31A0A817C327}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"412M08615",34.14392,-118.34294,412,"Los Angeles","Los Angeles"
"250","412M08616",918,NA,NA,NA,2016-06-02,"Karin Wisenbaker","Site Visit",NA,"Engineered","10 to 50 m","Rectangular",NA,"Concrete",NA,NA,"Concrete",NA,NA,"Concrete",NA,"No","Absent",NA,"Absent",NA,NA,NA,2017-03-07,NA,NA,"exists","false","SMC",2019-01-23 00:00:00,"true","{E0F5496C-A5CF-498F-9826-389453E5D614}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"412M08616",34.18855,-118.61028,412,"Los Angeles","Los Angeles"
"251","412M08622",919,NA,NA,NA,2016-06-21,"Karin Wisenbaker","Site Visit",NA,"Natural",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No",NA,NA,"Present","Within 10 m downstream",NA,NA,2017-03-07,NA,NA,"exists","false","SMC",2019-01-23 00:00:00,"true","{99901563-804F-4D47-ADA7-49EF0BFC4C42}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"412M08622",34.19378,-118.10274,412,"Los Angeles","Los Angeles"
"252","412M08627",400,NA,NA,NA,2017-05-17,"Karin Wisenbaker","Site Visit",NA,"Engineered",">100 m","Trapezoidal",NA,"Concrete",NA,NA,"Concrete",NA,NA,"Concrete",NA,"No","Present",NA,"Absent",NA,NA,NA,2018-05-17,NA,NA,"exists","false","SMC",2019-01-23 00:00:00,"true","{A363C0B9-3FB3-4450-90BC-B7F6BEDDCA98}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"412M08627",33.86326,-118.19655,412,"Los Angeles","Los Angeles"
"253","412M08630",401,NA,NA,NA,2017-05-17,"Karin Wisenbaker","Site Visit",NA,"Engineered","10 to 50 m","Rectangular",NA,"Concrete",NA,NA,"Concrete",NA,NA,"Concrete",NA,"No","Absent",NA,"Absent",NA,NA,NA,2018-05-17,NA,NA,"exists","false","SMC",2019-01-23 00:00:00,"true","{327B3CCC-BD51-4D5C-8754-BF0C2FE1737C}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"412M08630",34.05961,-118.08902,412,"Los Angeles","Los Angeles"
"254","412M08632",402,NA,NA,NA,2017-05-17,"Karin Wisenbaker","Site Visit",NA,"Engineered","5 to 10 m","Rectangular",NA,"Concrete",NA,NA,"Concrete",NA,NA,"Concrete",NA,"No","Absent",NA,"Absent",NA,NA,NA,2018-05-17,NA,NA,"exists","false","SMC",2019-01-23 00:00:00,"true","{06EBAEE0-5B26-4EF4-99C6-742E787E5FA7}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"412M08632",34.23834,-118.6077,412,"Los Angeles","Los Angeles"
"255","412M08638",403,NA,NA,NA,2017-08-16,"Karin Wisenbaker","Site Visit",NA,"Natural",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Present","Within 10 m downstream",NA,NA,2018-05-17,NA,NA,"exists","false","SMC",2019-01-23 00:00:00,"true","{3B7E7351-FB03-4743-B609-A13350B3B3A4}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"412M08638",34.20922,-118.17119,412,"Los Angeles","Los Angeles"
"256","412M08640",994,3,"SMC_LARWMP_2018",NA,2018-05-30,"Karin Wisenbaker","Site visit","","Engineered","10 to 50 m","Rectangular","","Concrete","NR","","Concrete","NR","","Concrete","","No","Present","1 to 5 m","Absent","NR","","",NA,NA,NA,NA,NA,"SMC",2019-04-05 06:24:13,"true","{C1DD9A3D-ED1C-45CC-9973-EFF7211E8A99}","checker",2019-04-05 06:24:13,"checker",2019-04-05 06:24:13,"ABCL","jeffb@sccwrp.org","LARWMP","2018","SMC",NA,"412M08640",34.22095,-118.54618,412,"Los Angeles","Los Angeles"
"257","412M08641",1059,68,"SMC_LARWMP_2019",NA,2019-07-09,"K. Wisenbaker","Site visit","","Natural","NR","NR","","NR","NR","","NR","NR","","NR","","NR","NR","NR","Absent","NR","","",NA,NA,NA,NA,NA,"SMC",2019-10-21 08:32:19,"false","{C542C729-6A4C-4C55-A178-1164CE6469F2}","checker",2019-10-21 08:32:19,"checker",2019-10-21 08:32:19,"ABCL","alexis@aquaticbioassay.com","LARWMP","2019","SMC",NA,"412M08641",34.30548,-118.06798,412,"Los Angeles","Los Angeles"
"258","412M08642",995,4,"SMC_LARWMP_2018",NA,2018-06-20,"Brianna Jones","Site visit","","Engineered","50 to 100 m","Trapezoidal","","Concrete","NR","","Concrete","NR","","Concrete","","No","Present","NR","Absent","NR","","",NA,NA,NA,NA,NA,"SMC",2019-04-05 06:24:13,"true","{27B2B9AF-E7C9-4A9C-B725-B8FB03EF2CC4}","checker",2019-04-05 06:24:13,"checker",2019-04-05 06:24:13,"ABCL","jeffb@sccwrp.org","LARWMP","2018","SMC",NA,"412M08642",34.0472,-118.22979,412,"Los Angeles","Los Angeles"
"259","412M08643",996,5,"SMC_LARWMP_2018",NA,2018-05-23,"Brianna Jones","Site visit","","Engineered","50 to 100 m","Trapezoidal","","Concrete","NR","","Concrete","NR","","Concrete","","No","Present","1 to 5 m","Absent","NR","","",NA,NA,NA,NA,NA,"SMC",2019-04-05 06:24:13,"true","{CCC501B9-E126-46FA-9976-F2BA937C53B9}","checker",2019-04-05 06:24:13,"checker",2019-04-05 06:24:13,"ABCL","jeffb@sccwrp.org","LARWMP","2018","SMC",NA,"412M08643",33.8084,-118.20559,412,"Los Angeles","Los Angeles"
"260","412M08645",1063,72,"SMC_LARWMP_2019",NA,2019-07-15,"K. Wisenbaker","Site visit","","Natural","NR","NR","","NR","NR","","NR","NR","","NR","","NR","NR","NR","Absent","NR","","",NA,NA,NA,NA,NA,"SMC",2019-10-21 08:32:19,"false","{3296190D-9BC8-4919-88E8-64AD72A31037}","checker",2019-10-21 08:32:19,"checker",2019-10-21 08:32:19,"ABCL","alexis@aquaticbioassay.com","LARWMP","2019","SMC",NA,"412M08645",34.28922,-118.50195,412,"Los Angeles","Los Angeles"
"261","412M08646",1065,74,"SMC_LARWMP_2019",NA,2019-07-16,"A. Wallengren","Site visit","","Engineered","5 to 10 m","Rectangular","","Concrete","No","","Concrete","No","","Concrete","","No","Present","1 to 5 m","Absent","NR","","",NA,NA,NA,NA,NA,"SMC",2019-10-21 08:32:19,"false","{43B0B0DE-7879-4601-A25B-ADD4FDBD0CB0}","checker",2019-10-21 08:32:19,"checker",2019-10-21 08:32:19,"ABCL","alexis@aquaticbioassay.com","LARWMP","2019","SMC",NA,"412M08646",34.1289,-118.08133,412,"Los Angeles","Los Angeles"
"262","412M08647",1064,73,"SMC_LARWMP_2019",NA,2019-07-16,"A. Wallengren","Site visit","","Natural","NR","NR","","NR","NR","","NR","NR","","NR","","NR","NR","NR","Absent","NR","","",NA,NA,NA,NA,NA,"SMC",2019-10-21 08:32:19,"false","{B2AC8F55-DFF0-4672-8ED0-20DA73AD97A4}","checker",2019-10-21 08:32:19,"checker",2019-10-21 08:32:19,"ABCL","alexis@aquaticbioassay.com","LARWMP","2019","SMC",NA,"412M08647",34.27872,-118.30172,412,"Los Angeles","Los Angeles"
"267","412PS0020",920,NA,NA,NA,2016-06-02,"Karin Wisenbaker","Site Visit",NA,"Engineered","10 to 50 m","Rectangular",NA,"Concrete",NA,NA,"Concrete",NA,NA,"Concrete",NA,"No","Absent",NA,"Absent",NA,NA,NA,2017-03-07,NA,NA,"exists","false","SMC",2019-01-23 00:00:00,"true","{CC390B6F-B0B5-4398-B245-058DACF332C9}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"412PS0020",34.07077,-118.09545,412,"Los Angeles","Los Angeles"
"268","412PS0040",921,NA,NA,NA,2016-07-14,"Brianna Jones","Site Visit",NA,"Engineered","5 to 10 m","Trapezoidal",NA,"Concrete",NA,NA,"Concrete",NA,NA,"Concrete",NA,"No","Present","1 to 5 m","Absent",NA,NA,NA,2017-03-07,NA,NA,"exists","false","SMC",2019-01-23 00:00:00,"true","{61471C8F-B94E-4F87-81A6-14AA37ECD88A}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"412PS0040",34.26065,-118.48935,412,"Los Angeles","Los Angeles"
"269","412PS0052",404,NA,NA,NA,2017-04-25,"Karin Wisenbaker","Site Visit",NA,"Engineered","10 to 50 m","Trapezoidal",NA,"Concrete",NA,NA,"Concrete",NA,NA,"Concrete",NA,"No","Absent",NA,"Absent",NA,NA,NA,2018-05-17,NA,NA,"exists","false","SMC",2019-01-23 00:00:00,"true","{1871BB3B-5748-4974-8E6D-9B4B55CC2102}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"412PS0052",34.1953,-118.58796,412,"Los Angeles","Los Angeles"
"270","412PS0052",357,NA,"SMC_LARWMP",NA,1950-01-01,"B.Jones","Site visit","Review of historic data","Engineered","10 to 50 m","Trapezoidal",NA,"Concrete","No",NA,"Concrete","No",NA,"Concrete",NA,"Not Recorded","Absent","NA","Absent","NA",NA,NA,NA,NA,NA,"exists","false","SMC",2019-01-23 00:00:00,"true","{DAE34727-FB20-4AD8-9990-30159AC8EA72}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"412PS0052",34.1953,-118.58796,412,"Los Angeles","Los Angeles"
"271","412WE0552",459,139,"SMC_LARWMP_2015",NA,2015-08-26,"Karin Wisenbaker","Site Visit",NA,"Natural","NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA",NA,"NA","NA","NA","Present","Within 10 m upstream",NA,NA,2015-11-13,NA,NA,"exists","false","SMC",2019-01-23 00:00:00,"true","{6F675D7B-C70D-4EFB-A10A-FA67D4B4557E}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"412WE0552",34.23908,-118.18059,412,"Los Angeles","Los Angeles"
"272","412WE0552",1066,75,"SMC_LARWMP_2019",NA,2019-07-23,"K. Wisenbaker","Site visit","","Natural","NR","NR","","NR","NR","","NR","NR","","NR","","NR","NR","NR","Present","Within 10 m upstream","","",NA,NA,NA,NA,NA,"SMC",2019-10-21 08:32:19,"false","{6A9A0549-8AFB-4B98-8CDB-723F880AE2CB}","checker",2019-10-21 08:32:19,"checker",2019-10-21 08:32:19,"ABCL","alexis@aquaticbioassay.com","LARWMP","2019","SMC",NA,"412WE0552",34.23908,-118.18059,412,"Los Angeles","Los Angeles"
"273","412WE0552",948,NA,NA,NA,2017-05-24,"Karin Wisenbaker","Site Visit",NA,"Natural",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Absent",NA,NA,NA,2018-05-17,NA,NA,"exists","false","SMC",2019-01-23 00:00:00,"true","{030BC991-4102-4029-8562-A2ED70E1344C}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"412WE0552",34.23908,-118.18059,412,"Los Angeles","Los Angeles"
"274","412WE0552",997,6,"SMC_LARWMP_2018",NA,2018-08-15,"Karin Wisenbaker","Site visit","","Natural","NR","NR","","NR","NR","","NR","NR","","NR","","NR","NR","NR","Present","Within 10 m upstream","","",NA,NA,NA,NA,NA,"SMC",2019-04-05 06:24:13,"true","{2F0C6817-D4E1-42CC-876B-C7095AF3CC27}","checker",2019-04-05 06:24:13,"checker",2019-04-05 06:24:13,"ABCL","jeffb@sccwrp.org","LARWMP","2018","SMC",NA,"412WE0552",34.23908,-118.18059,412,"Los Angeles","Los Angeles"
"276","412WE0563",342,NA,"SMC_LARWMP",NA,1950-01-01,"B.Jones","Site visit","Review of historic data","Natural",NA,"NA",NA,"NA",NA,NA,"NA",NA,NA,NA,NA,"Not Recorded",NA,NA,"Absent","NA",NA,NA,NA,NA,NA,"exists","false","SMC",2019-01-23 00:00:00,"true","{7609AB6C-7DED-4CE5-ADF2-41C98E504064}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"412WE0563",34.34716,-118.04869,412,"Los Angeles","Los Angeles"
"277","412WE0896",460,126,"SMC_LARWMP_2015",NA,2015-09-02,"Karin Wisenbaker","Site Visit",NA,"Natural","NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA",NA,"No","NA","NA","Absent","NA",NA,NA,2015-10-07,NA,NA,"exists","false","SMC",2019-01-23 00:00:00,"true","{ACB2A3AE-E125-450E-8CAA-88B5601B535F}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"412WE0896",34.28771,-118.23008,412,"Los Angeles","Los Angeles"
"278","LALT500",358,NA,"SMC_LARWMP",NA,1950-01-01,"B.Jones","Site visit","Review of historic data","Engineered","10 to 50 m","Trapezoidal",NA,"Grouted Rock","No",NA,"Grouted Rock","No",NA,"Concrete",NA,"Not Recorded","Absent","NA","Absent","NA",NA,NA,NA,NA,NA,"exists","false","SMC",2019-01-23 00:00:00,"true","{8F970302-E2C7-4630-83D1-A28EB8CE52FE}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"LALT500",33.93557,-118.17126,412,"Los Angeles","Los Angeles"
